Body;Body_new;Tag
Phòng ksan sạch đẹp, nhân viên cực kì nhiệt tình. Ở ngay trung tâm rất thuận lợi;Phòng ksan sạch đẹp, nhân viên cực kì nhiệt tình. Ở ngay trung tâm rất thuận lợi;Positive
Phònh ốc sạch sẽ, dọn phòng đều đặn. Đồ dùng đầy đủ và đẹp. Mình đi công tác 1 mình, phòng rất thuận tiện để làm việc. Chỉ có nhược điểm là ở trong ngõ. Nhưng bù lại giá, dịch vụ và chất lượng rất tốt.;Phònh ốc sạch sẽ, dọn phòng đều đặn. Đồ dùng đầy đủ và đẹp. Mình đi công tác 1 mình, phòng rất thuận tiện để làm việc. Chỉ có nhược điểm là ở trong ngõ. Nhưng bù lại giá, dịch vụ và chất lượng rất tốt.;Positive
Rất tuyệt vời ông mặt trời đối diện ông mặt trăng nhìn thẳng vào trái đất;Rất tuyệt vời ông mặt trời đối diện ông mặt trăng nhìn thẳng vào trái đất;Positive
Phòng hơi bí, không được thoáng khí. Nhưng so với giá tiền thì ổn, tiện nghi đầy đủ. Mỗi tội giường đôi nhưng là 2 nệm đơn ghép lại, ở giữa bị cộm lên hơi khó chịu;Phòng hơi bí, không được thoáng khí. Nhưng so với giá tiền thì ổn, tiện nghi đầy đủ. Mỗi tội giường đôi nhưng là 2 nệm đơn ghép lại, ở giữa bị cộm lên hơi khó chịu;Neutral
Khách sạn nằm ngay trung tâm thành phố giáp biển và các khu vui chơi Cô chủ nhiệt tình,có 1 ban nhân viên hơi lười xíu thôi Máy lạnh k mát nhưng phản ánh là sửa ngay cho khách😊😗😗😊 Hãy đến và tận hưởng nhen mn;Khách sạn nằm ngay trung tâm thành phố giáp biển và các khu vui chơi Cô chủ nhiệt tình,có 1 ban nhân viên hơi lười xíu thôi Máy lạnh k mát nhưng phản ánh là sửa ngay cho khách😊😗😗😊 Hãy đến và tận hưởng nhen mn;Positive
Mỗi khi lựa chọn lưu trú trên 10 ngày mình đều sẽ lựa chọn khách sạn ở đây. Phòng rất sạch sẽ và nhân viên rất thân thiện, địa điểm cũng khá phù hợp cho việc di chuyển công việc của mình.;Mỗi khi lựa chọn lưu trú trên 10 ngày mình đều sẽ lựa chọn khách sạn ở đây. Phòng rất sạch sẽ và nhân viên rất thân thiện, địa điểm cũng khá phù hợp cho việc di chuyển công việc của mình.;Positive
Giá rẻ, mình book được 2 đêm chỉ với 480k, ksan trong hẻm nhỏ trên Trần Phú đối diện biển, thuê xe tay ga 120k xe số 80k giá quá ổn. Nhưng phòng mình (p208) dọn không kĩ, bồn rửa mặt còn tóc, râu và miếng đồ ăn gì đó nhìn ko dám sử dụng lavabo luôn á, toilet có 1 con gián chết, mình cũng k dám dùng xà phòng của ksan mà phải đi mua dạng gói về dùng. Giường siêu to rộng rãi (cụ thể là ghép 2 giường đơn lại với nhau nên hơi bị cợm xíu), sàn nhà dơ nha phải đi dép trong phòng, máy lạnh kêu như tiếng máy cày z đó huhu, phòng có mùi ẩm mốc khá rõ nhất là khi từ ngoài ksan bước vào phòng, ngủ 2 đêm trvia ko có hiện tượng tâm linh gì hii, bạn tiếp tân dth lắm mình xin checkout trễ nửa tiếng cũng ok luôn;Giá rẻ, mình book được 2 đêm chỉ với 480k, ksan trong hẻm nhỏ trên Trần Phú đối diện biển, thuê xe tay ga 120k xe số 80k giá quá ổn.;Positive
Phòng giá rẻ nhưng đầy đủ tiện nghi, có cả két sắt trong phòng, phòng ốc sạch sẽ, hiện đại. Nhân viên nhiệt tình và thân thiện. Ở trong hẻm nên bất tiện cho nhà nào đi ô tô, nếu đi xe máy vẫn ổn áp, tiện ra bãi tắm, có cửa hàng tiện lợi đầu hẻm. Khách sạn với giá này khá ổn và đáng để ở khi đi du lịch;Phòng giá rẻ nhưng đầy đủ tiện nghi, có cả két sắt trong phòng, phòng ốc sạch sẽ, hiện đại. Nhân viên nhiệt tình và thân thiện. Ở trong hẻm nên bất tiện cho nhà nào đi ô tô, nếu đi xe máy vẫn ổn áp, tiện ra bãi tắm, có cửa hàng tiện lợi đầu hẻm.;Positive
Nhân viên nhiệt tình, địa điểm thuận tiện, giá hợp lý nhưng vệ sinh chưa sạch sẽ lắm;Nhân viên nhiệt tình, địa điểm thuận tiện, giá hợp lý nhưng vệ sinh chưa sạch sẽ lắm;Neutral
Nhân viên vui vẽ nhiệt tình Đẹp sạch sẽ Giá hợp lý Ngay trung tâm;Nhân viên vui vẽ nhiệt tình Đẹp sạch sẽ Giá hợp lý Ngay trung tâm;Positive
Mình ở khách sạn này 2 hôm thì có 1 nhận xét như sau: +Giá cả rẻ so với mặt bằng chung +Phòng ốc sạch sẽ, xinh xắn + Có bể bới rooftop nhưng mà bé xíu thôi Nói chung là ok nhưng có 1 điểm trừ duy nhất đó là phòng vệ sinh ko lắp máy hút mùi và bốc mùi hôi. Xịt nước hoa cũng ko hết luôn ấy. Mong khách sạn có thể cải thiện được vấn đề này ạ.;Mình ở khách sạn này 2 hôm thì có 1 nhận xét như sau: +Giá cả rẻ so với mặt bằng chung +Phòng ốc sạch sẽ, xinh xắn + Có bể bới rooftop nhưng mà bé xíu thôi Nói chung là ok nhưng có 1 điểm trừ duy nhất đó là phòng vệ sinh ko lắp máy hút mùi và;Positive
Đây là khách sạn êm nhất đó h mình từng book , giá hợp lý , mà chất lượng dịch vụ rất tuyệt , phòng ốc rất sang trọng , có cả hồ bơi trên cao ngắm thành phố;Đây là khách sạn êm nhất đó h mình từng book , giá hợp lý , mà chất lượng dịch vụ rất tuyệt , phòng ốc rất sang trọng , có cả hồ bơi trên cao ngắm thành phố;Positive
check in sớm nhưng ko bị phụ thu hehe chưa lần nào thất vọng, đã ở 3 lần và sẽ còn nhiều lần nữa 👍;check in sớm nhưng ko bị phụ thu hehe chưa lần nào thất vọng, đã ở 3 lần và sẽ còn nhiều lần nữa 👍;Positive
Nếu bạn muốn có 1 phòng nghỉ sạch sẽ, sang trọng và hợp túi tiền thì rất nên chọn. Phòng kín, không có hệ thống thông gió nên toilet có mùi khai, không có view biển;Nếu bạn muốn có 1 phòng nghỉ sạch sẽ, sang trọng và hợp túi tiền thì rất nên chọn. Phòng kín, không có hệ thống thông gió nên toilet có mùi khai, không có view biển;Neutral
Khách sạn gần biển, gần trung tâm, phòng sạch sẽ, mọi thứ đều khá ok, có điều thuê xe máy thì xe hơi cũ;Khách sạn gần biển, gần trung tâm, phòng sạch sẽ, mọi thứ đều khá ok, có điều thuê xe máy thì xe hơi cũ;Positive
Sạch sẽ giá tốt không như nhiều nơi giá cao mà sợ hãi luôn. Đi công tác mk sẽ chỉ chọn ở đây;Sạch sẽ giá tốt không như nhiều nơi giá cao mà sợ hãi luôn. Đi công tác mk sẽ chỉ chọn ở đây;Positive
Phòng cách âm kém, đt bàn liên tục bị nhá máy và gọi làm phiền. ksan cho nước uống đóng chai thuỷ tinh ko có nguồn gốc hay hsd rõ ràng rất e ngại khi uống, chăn ga gối nệm tạm ổn, mở cửa vô phòng luôn luôn nghe mùi cống nhức cả đầu. Nvien thì ko mấy nhiệt tình. Nói chung là tạm ổn ko quá oke;Phòng cách âm kém, đt bàn liên tục bị nhá máy và gọi làm phiền. ksan cho nước uống đóng chai thuỷ tinh ko có nguồn gốc hay hsd rõ ràng rất e ngại khi uống, chăn ga gối nệm tạm ổn, mở cửa vô phòng luôn luôn nghe mùi cống nhức cả đầu. Nvien thì ko mấy nhiệt tình.;Negative
Ngoại trừ việc lễ tân liên lạc nhầm vài lần và phòng tắm dưới mùi cống hơi hôi thì phòng ok, vị trí thuận tiện đi lại;Ngoại trừ việc lễ tân liên lạc nhầm vài lần và phòng tắm dưới mùi cống hơi hôi thì phòng ok, vị trí thuận tiện đi lại;Positive
Khách sạn khá ok. Phù hợp với giá tiền. Gần các khi vui chơi. Nhân viên nhiệt tình, thân thiện.;Khách sạn khá ok. Phù hợp với giá tiền. Gần các khi vui chơi. Nhân viên nhiệt tình, thân thiện.;Positive
Khách sạn gần biển, view đẹp, bạn nữ nhân viên lễ tân rất nhiệt tình;Khách sạn gần biển, view đẹp, bạn nữ nhân viên lễ tân rất nhiệt tình;Positive
Chất lượng phù hợp với giá tiền, chỉ phàn nàn 1 chút là cái giường bị 1 cái cột kê ngay đầu giường. Khi nằm cảm giác chơi vơi vì giường không có thành, lại cách tường một khoảng.;Chất lượng phù hợp với giá tiền, chỉ phàn nàn 1 chút là cái giường bị 1 cái cột kê ngay đầu giường. Khi nằm cảm giác chơi vơi vì giường không có thành, lại cách tường một khoảng.;Neutral
Địa điểm trung tâm. Khách sạn mới đẹp. Sạch sẽ. Nhân viện OK. Điểm trừ cách âm khách sạn kém.;Địa điểm trung tâm. Khách sạn mới đẹp. Sạch sẽ. Nhân viện OK. Điểm trừ cách âm khách sạn kém.;Positive
Vị trí thuận tiện, hỗ trợ nhận phòng sớm, nhưng bị cái không có buffet sáng;Vị trí thuận tiện, hỗ trợ nhận phòng sớm, nhưng bị cái không có buffet sáng;Neutral
Cũng được , vừa túi tiền .phù hợp tầm trung .vị trí tốt gần biển , trung tâm thành phố ngay đường trần phú;Cũng được , vừa túi tiền .phù hợp tầm trung .vị trí tốt gần biển , trung tâm thành phố ngay đường trần phú;Positive
-nhân viên nhiệt tình, nói chuyện dễ thương , vị trí thuận lợi -vệ sinh hồ bơi thường xuyên hơn sẽ tuyệt zời hơn;-nhân viên nhiệt tình, nói chuyện dễ thương , vị trí thuận lợi -vệ sinh hồ bơi thường xuyên hơn sẽ tuyệt zời hơn;Positive
KS rất gần biển, phòng sạch sẽ nói chung ổn tất cả trừ hơi ồn vì phòng cách âm ko tốt. sàn gỗ sạch sẽ;KS rất gần biển, phòng sạch sẽ nói chung ổn tất cả trừ hơi ồn vì phòng cách âm ko tốt. sàn gỗ sạch sẽ;Neutral
Khách sạn gần biển ok dễ di chuyển và tìm địa điểm ăn uống vui chơi;Khách sạn gần biển ok dễ di chuyển và tìm địa điểm ăn uống vui chơi;Positive
Phòng to, rộng sạch sẽ, đầy đủ, ở trong ngõ hơi sâu tí thui, nh vẫn ở đường Trần Phú trung tâm tp luôn;Phòng to, rộng sạch sẽ, đầy đủ, ở trong ngõ hơi sâu tí thui, nh vẫn ở đường Trần Phú trung tâm tp luôn;Positive
Phòng sạch sẽ . Nhưng vào phòng hơi bị bay mùi chất tẩy chăn ga nệm . Cần khắc phục;Phòng sạch sẽ . Nhưng vào phòng hơi bị bay mùi chất tẩy chăn ga nệm . Cần khắc phục;Negative
-Không gian phòng mình ở nhỏ , thích hợp cho những người muốn tiết kiệm chi phí ở và ít thời gian ở trong phòng. Đặc biệt là phòng cách âm rất kém. - Nước uống trong phòng thì dùng bình thủy tinh đựng sẵn trong phòng, hết mình có xuống báo lễ tân nhưng ko thấy được đổi. - không gian phòng kín, buổi sáng hay có mùi từ nhà vệ sinh bốc lên. - Nhân viên nhiệt tình, dễ thương. - Gần biển nhưng đi bộ để ăn uống thì hơi xa.;-Không gian phòng mình ở nhỏ , thích hợp cho những người muốn tiết kiệm chi phí ở và ít thời gian ở trong phòng. Đặc biệt là phòng cách âm rất kém. - Nước uống trong phòng thì dùng bình thủy tinh đựng sẵn trong phòng, hết mình có xuống báo lễ tân nhưng ko thấy được đổi.;Negative
Thay vì ghép 2 giường đơn lại thì ks nên để giường đôi. Ghép dị nằm cấn lưng lắm. Mang lại cảm giác không thoải mái.;Thay vì ghép 2 giường đơn lại thì ks nên để giường đôi. Ghép dị nằm cấn lưng lắm. Mang lại cảm giác không thoải mái.;Negative
Giá rẻ, gần biển, phòng sạch. Chỉ có phần sảnh hơi dơ , dọn dẹp sachh sẽ nữa là quá tuyệt luôn ạ. Nói chung với giá này thì có được khách sạn sạch sẽ và gần biển vầy là quá ổn;Giá rẻ, gần biển, phòng sạch. Chỉ có phần sảnh hơi dơ , dọn dẹp sachh sẽ nữa là quá tuyệt luôn ạ. Nói chung với giá này thì có được khách sạn sạch sẽ và gần biển vầy là quá ổn;Positive
Mọi thứ tạm ổn, dịch vụ bình thường, thang máy chậm, hồ bơi dơ, nhân viên tiếp tân thái độ không cảm xúc. Được mỗi cái nội thất ok, dọn phòng sạch sẽ;Mọi thứ tạm ổn, dịch vụ bình thường, thang máy chậm, hồ bơi dơ, nhân viên tiếp tân thái độ không cảm xúc. Được mỗi cái nội thất ok, dọn phòng sạch sẽ;Negative
Gần trung tâm , có bể bơi . Lễ tân nhiệt tình hỗ trợ mọi vấn đề . Khách sạn có đầy đủ các dịch vụ như thuê xe , đặt tour;Gần trung tâm , có bể bơi . Lễ tân nhiệt tình hỗ trợ mọi vấn đề . Khách sạn có đầy đủ các dịch vụ như thuê xe , đặt tour;Positive
Khách sạn 3 sao ở gần biển của Thành phố Nha Trang giá rẻ - đẹp - tiện nghi chuẩn 3 sao . Quá tuyệt vời !!;Khách sạn 3 sao ở gần biển của Thành phố Nha Trang giá rẻ - đẹp - tiện nghi chuẩn 3 sao . Quá tuyệt vời !!;Positive
Minh chon Phòng nho nhỏ nhưng nhìn ấm cúng, đủ tiện nghi sạch sẽ. Lần sau sẽ quay lại ở phòng khác xem sao. Mà k thích là trước cửa k vệ sinh hơi bẩn nhìn mất thẩm quan.;Minh chon Phòng nho nhỏ nhưng nhìn ấm cúng, đủ tiện nghi sạch sẽ. Lần sau sẽ quay lại ở phòng khác xem sao. Mà k thích là trước cửa k vệ sinh hơi bẩn nhìn mất thẩm quan.;Positive
gần biển,sạch sẽ ,nhân viên ok,giá bình dân.hơi bất tiện vì ko có chỗ phơi quần áo;gần biển,sạch sẽ ,nhân viên ok,giá bình dân.hơi bất tiện vì ko có chỗ phơi quần áo;Positive
Không thể nghĩ trong cái hẻm ngay mặt tiền đường Trần Phú mà lại rộng như vậy. Phòng khách sạn sạch sẽ, rộng rãi và mới, nhân viên thân thiện. Bạn chỉ bước sang đường là đến biển, ngay bên hông là đường Biệt thự với nhiều nhà hàng và Spa. Giá cả thì vô cùng hợp lý. Lần tới quay lại Nha Trang mình nhất định lại tới đây.;Không thể nghĩ trong cái hẻm ngay mặt tiền đường Trần Phú mà lại rộng như vậy. Phòng khách sạn sạch sẽ, rộng rãi và mới, nhân viên thân thiện. Bạn chỉ bước sang đường là đến biển, ngay bên hông là đường Biệt thự với nhiều nhà hàng và Spa. Giá cả thì vô cùng hợp lý.;Positive
